Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Right Horn Core (and Unknown Side) [Source],Left Horn Core [Source],Right Antler (and Unknown Side) [Source],Frontal [Source],Parietal [Source],Occipital [Source],Basiocc [Source],Sphenoid [Source],Petrous [Source],Temporal [Source],Zygo [Source],Lacrimal [Source],Nasal [Source],Maxilla [Source],Premaxilla [Source],Anterior Mandible [Source],Posterior Mandible [Source],Decidp1 [Source],Decidp2 [Source],Permi3 [Source],Permc [Source],Permp2 [Source],Permp3 [Source],Payne P3 [Source],Payne P4 [Source],Payne M1 [Source],Payne M2 [Source],Payne M3 [Source],Grant P3 [Source],Grant P4 [Source],Grant M1 [Source],Grant M2 [Source],Grant M3 [Source],Loose Tooth Type [Source],Loose Tooth Class [Source],Loose Tooth Number [Source],Loose Tooth Root [Source],Loose Tooth Wear [Source],Cranial Comments [Source]
http://opencontext.org/subjects/22843113-75AD-43ED-2FFA-514D478E6F51,Bone 17534,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,< 2/3 of right side present,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/EDD077CF-F51A-41F9-09BA-72ECD0412638,Bone 17535,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,Indeterminate,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/E62D90B5-1655-406D-E06B-E66C17E8D813,Bone 17538,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,< 2/3 of right side present,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/E1E6B886-D22D-4923-12D5-B337B4B2D626,Bone 17539,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,< 2/3 of left side present,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,Frontal with angled base for horn core.
http://opencontext.org/subjects/97B60B7F-7126-4F52-5063-18B3DE414236,Bone 17550,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Incisor + diastema areas,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/4CA0EABD-7FB3-40E9-F94C-9F94C7CB15C2,Bone 17551,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,< 2/3 of right side present,,Indeterminate,Indeterminate,,,,,,Moderate wear,,Moderate wear,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/F5036D1E-EA6A-4843-45EE-32C814EC0B3D,Bone 17557,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Ascending ramus area,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/17B78B25-0602-4464-B8C3-95D3913AE076,Bone 17558,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/3BD90F3A-2317-4F3A-31FC-83033BA3784C,Bone 17559,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/B9AB458F-DF24-46CE-EF2E-30A89ACF8789,Bone 17560,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/8757D8C7-67CB-4B80-64DD-BD00F6F2752D,Bone 17561,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/9DF595F0-E866-4698-CBAE-6C713D9B877D,Bone 17562,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/C22EB801-F04D-4289-1D32-645DD6CE4769,Bone 17568,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Coronoid process area,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/692ADA85-A0A8-42D5-AE03-C7915C95B749,Bone 17575,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,3,Open,Slight wear,
http://opencontext.org/subjects/0FE967F1-844C-48F1-E720-58BDCD53B71D,Bone 17576,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,2,Indeterminate,Slight wear,
http://opencontext.org/subjects/55036963-CFF1-4CA2-E2A6-57FFE6906248,Bone 17577,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Indeterminate,Slight wear,
http://opencontext.org/subjects/6F25B8D8-4236-4470-084B-073B445D3573,Bone 17578,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3 or 4,Separate but open,Moderate wear,
http://opencontext.org/subjects/2F9F709E-02B8-4829-FC65-0AF3570376AA,Bone 17579,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower deciduous,Premolar,3,Indeterminate,Medium wear,
http://opencontext.org/subjects/BDC925EA-1820-4B92-0DE2-64EE21F28F16,Bone 17580,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,3,Indeterminate,Heavy wear,
http://opencontext.org/subjects/CEA5BB5E-47B6-4D3B-5A72-5E124A7C55D3,Bone 17581,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,3,Swollen,Heavy wear,
http://opencontext.org/subjects/97549B88-0D5B-4843-1D20-073A6C00F440,Bone 17582,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,3,Swollen,Moderate wear,
http://opencontext.org/subjects/230EFC75-3B54-4960-5A24-1D020292058D,Bone 17583,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,3,Separate but open,Moderate wear,
http://opencontext.org/subjects/C79FE966-3BF8-4917-B9D8-EE64D9215D41,Bone 17584,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,3,Open,Slight wear,
http://opencontext.org/subjects/29C147B4-24FE-4229-E88C-D8C8A5EA84FE,Bone 17585,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/3D7E59D5-5014-4E45-7783-826A0B16D856,Bone 17586,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,2,Open,Slight wear,
http://opencontext.org/subjects/34F6EBD5-A7DD-4132-09FC-C8861EBEBD87,Bone 17587,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Separate but open,Moderate wear,
http://opencontext.org/subjects/90C5D470-F96D-4F68-46A5-C089DA625A66,Bone 17588,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Indeterminate,Moderate wear,
http://opencontext.org/subjects/2740367F-B135-4337-70AD-0B9AE1D4AB59,Bone 17589,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Indeterminate,Slight wear,
http://opencontext.org/subjects/3033EDAD-8692-4286-0FCE-CC5ECAFC08FF,Bone 17590,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3 or 4,Separate but open,Moderate wear,
http://opencontext.org/subjects/79AD8CAF-58FC-4BBF-DEC8-597A324983CC,Bone 17591,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3 or 4,Closed,Slight wear,
http://opencontext.org/subjects/6C92C9D8-FED3-4257-DF3D-CC11DF35CFED,Bone 17592,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3 or 4,Separate but open,Moderate wear,
http://opencontext.org/subjects/F8E28F31-E02C-4324-66AF-BDE9478B09C5,Bone 17593,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3 or 4,Separate but open,Moderate wear,
http://opencontext.org/subjects/1AC6D656-FD36-4FAF-B58B-FE00CF80249F,Bone 17594,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,3,Indeterminate,Medium wear,
http://opencontext.org/subjects/7CF99D93-F34B-4005-C7FB-EBA17E4E6CA4,Bone 17595,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,2 or 3,Indeterminate,Medium wear,
http://opencontext.org/subjects/5487353E-C6C7-4970-DD29-2E2EA4B637BD,Bone 17596,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1,Swollen,Moderate wear,
http://opencontext.org/subjects/96F20397-1DA2-4FC6-1CC9-D1BF92F63A35,Bone 17597,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,3,Indeterminate,Medium wear,
http://opencontext.org/subjects/F017D769-B999-4DBE-F810-E45FB67FE1D6,Bone 17598,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Moderate wear,
http://opencontext.org/subjects/1B741BA6-4F53-4A40-772B-D894BE08D025,Bone 17599,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1 or 2,Indeterminate,Moderate wear,
http://opencontext.org/subjects/50A94953-3463-4C5A-CE3A-58ADDECEB66A,Bone 17600,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1,Indeterminate,Moderate wear,
http://opencontext.org/subjects/CC8ACD8E-CA6F-4C10-4421-54C3DE6AF6CC,Bone 17601,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,Medium wear,Medium wear,,,,,8,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/D2E6C56C-33F5-44EB-8E99-D863F8532669,Bone 17602,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,2,Swollen,Moderate wear,
http://opencontext.org/subjects/1FDD0D02-DFF8-4F03-D182-EFF018EE301B,Bone 17603,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,1 or 2,Closed,Moderate wear,
http://opencontext.org/subjects/4FBA9CCD-86A2-43A4-6BA9-51EC6A07116C,Bone 17604,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Claire Christensen, Nerissa Russell, Katheryn Twiss",Turkey,Çatalhöyük,Mound East,Area TP,Unit 15820,http://opencontext.org/subjects/0B2CD5AF-3693-42D5-CE87-BC963E0649FE,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Incisor,1 or 2,Open,Slight wear,
