Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Sorting Number [Source],Excavation Method [Source],Mammal [Source],Mollusk [Source],Nisp [Source],Weight [Source],Element [Source],Cranial Protion [Source],Mandibular Portion [Source],Vertebral Portion [Source],Stylopod [Source],Carpal/tarsal [Source],Phalanx [Source],Body Size [Source],Side [Source],Side (english) [Source],Refit? [Source],Sex [Source],Tooth Wear (grant) [Source],Payne (1973) Mandible Wear Stage [Source],Fusion Status [Source],Part Burned [Source],Burning- Brown [Source],Burning- Black [Source],Burning- Grey [Source],Chopping [Source],Cut Marks [Source],Carnivore Gnawing [Source],# Of Complete Bones [Source],# Of Fragments [Source],Proximal Present [Source],Proximal and Shaft Present [Source],Mid-shaft Present [Source],Shaft and Distal Present [Source],Distal Present [Source],Cranial Present [Source],Caudal Present [Source],Medial Present [Source],Lateral Present [Source],Dorsal Present [Source],Dorsal and Middle Present [Source],Middle and Ventral Present [Source],Ventral Present [Source],Scapula Measurement Klc [Source],Scapula Measurement Glp [Source],Lg [Source],Bg [Source],Gl [Source],Gll [Source],Glpe [Source],Bp [Source],Gb [Source],Dp [Source],Tc [Source],Sd [Source],Cd [Source],Bd [Source],Humerus Height Of Trochlea [Source],Humerus Breadth Of Trochlea [Source],Dd [Source],Ulna Measurement Tpa [Source],Ulna Measurement Kto [Source],Bpc [Source],Cox_la [Source],Cox_kb [Source],Cox_kh [Source],Cox_ku [Source],Height Mandible In Front Of M1 [Source],Length Praemolar Row [Source],Length Molar Row [Source],Gldp4 [Source],Gbdp4 [Source],Glm1 [Source],Gbm1 [Source],Gbm2 [Source],Glm3 [Source],Gbm3 [Source],Circumfer_horncore_bas [Source],Oroabo_horncore [Source],Dorsobasal_horncore [Source],Moll_gl [Source],Moll_gh [Source],Moll_gb [Source],Moll_breadth Mouth [Source],Moll_heigth Mouth [Source]
http://opencontext.org/subjects/4B886389-92A5-450D-7DFB-B5D733297946,Bone 388,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,pE_uf,0.00392,hand collected,Capra hircus,,1,11.8,Ulna,,,,,,,large,dext,Right,,,,,pE_uf,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,18.38,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/04FE560E-332F-45B6-2487-0F9C0A8A03F7,Bone 389,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,pE_uf,0.00393,hand collected,Ovis aries,,1,7.2,Calcaneus,,,,,,,mid size,sin,Left,,,,,pE_uf,,,,,,,,1,,,,,,,,,,,,,,,,,,,52.37,,,,19.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/66ADCFDF-B6A4-4B12-8CAA-D79E07C95C19,Bone 390,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,Metacarpus,,,,,,,,,,0.00394,hand collected,Ovis/Capra,,1,10.8,Metacarpus,,,,,,,mid size,dext,Right,,,,,dE_f?,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4F2C681A-5954-40B6-E858-BED5195E9E3D,Bone 391,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,,,,,,,,,,0.00395,hand collected,Ovis/Capra,,1,12.3,Coxa,,,,Ilium,,,mid size,sin,Left,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05,15.51,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FFE6EB5F-94D1-4D49-AB18-535BEFA8626A,Bone 392,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,,,,,,,,,,0.00396,hand collected,Capra hircus,,1,1.2,Coxa,,,,Acetabulum,,,mid size,sin,Left,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8068A8DE-D791-41D7-1344-379160CE92AA,Bone 393,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cran. Fragm.,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,male,,,,,,,0.00397,hand collected,Ovis aries,,1,125.8,cran. Fragm.,process conualis,,,,,,large,dext,Right,,male,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,49.36,32.66,,,,,
http://opencontext.org/subjects/569F7482-2903-4577-6ACB-788F2CD89312,Bone 394,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa f. dom.,http://purl.obolibrary.org/obo/UBERON_0003647,metacarpal bone of digit 3,Metacarpus,,,,,,,,,,0.00398,hand collected,Sus scrofa f. dom.,,1,6.7,Metacarpus,,,,,Metacarpus3,,,sin,Left,,,,,dE_f?,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5F2F14AF-455D-4492-CCCD-8CBA1D8D64BB,Bone 395,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa f. dom.,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,dE_uf,,,,0.00399,hand collected,Sus scrofa f. dom.,,1,15.7,Scapula,,,,,,,,dext,Right,,,,,dE_uf,,,,,,,,,1,,,,1,,,,,,,,,,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D4C293DA-8BB5-4210-DFBE-F23C40BB187D,Bone 396,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa f. dom.,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,Vert. lumb.,,,,,,,,,,0.004,hand collected,Sus scrofa f. dom.,,1,20,Vert. lumb.,,,V.lumb.corp.,,,,,,,,,,,E_f,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1E6D91E1-4780-4781-69BA-0C70FF0F2E7D,Bone 397,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa f. dom.,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,,,,,,,,,,0.00401,hand collected,Sus scrofa f. dom.,,1,33,Coxa,,,,Ilium,,,very large,dext,Right,,,,,Acatabulum_uf/f,1,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,10.36,55,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7C67D6DF-0988-4BE4-E237-2902DEFED0C5,Bone 398,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa f. dom.,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"pE_uf,dE_uf",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"pE_uf,dE_uf",0.00402,hand collected,Sus scrofa f. dom.,,1,15.5,Femur,,,,,,,,sin,Left,,,,,"pE_uf,dE_uf",1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,12.43,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/2E556924-F761-47D2-B83D-5E92FE972755,Bone 399,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,Vert. cerv.,,,,,,,,,,0.00403,hand collected,Bos primigenius f. taur.,,1,10.2,Vert. cerv.,,,Epistropheus,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5B8093AE-08C6-496F-7E1F-4DC1E79419E6,Bone 400,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandibula,,,,,,,,,,0.00404,hand collected,Bos primigenius f. taur.,,1,14.8,Mandibula,,Processus coronoideus,,,,,,dext,Right,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/927D462C-0747-43B5-B245-FB446FE41FCC,Bone 401,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,,,,,,,,,,0.00405,hand collected,Bos primigenius f. taur.,,1,34.9,Humerus,,,,,,,,dext,Right,,,,,dE_uf?,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D19DD215-5F8B-46C6-ECA0-23EA4CB0A144,Bone 402,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,pE_uf,0.00406,hand collected,Bos primigenius f. taur.,,1,57.9,Ulna,,,,,,,mid size,sin,Left,,,,,pE_uf,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.12,,36.39,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/16CFD784-D551-47D9-1137-419B27432184,Bone 403,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,,,,,,,,,,0.00407,hand collected,Bos primigenius f. taur.,,1,10.1,Ulna,,,,,,,,sin,Left,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0267932B-A3CB-47E3-A02E-F4FFF1C33D16,Bone 404,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/11021570,Bos primigenius,Bos primigenius?,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,pE_f,0.00408,hand collected,Bos primigenius?,,1,190.5,Tibia,,,,,,,large,sin,Left,,,,,pE_f,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,120,,,,50.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F83B7068-DEAA-49B4-939B-F14CCF8724BA,Bone 405,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,pE_uf,0.00409,hand collected,Bos primigenius f. taur.,,1,81.3,Calcaneus,,,,,Calcaneus,,large,dext,Right,,,,,pE_uf,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3964CB1C-6122-4B1E-4E8E-B8323F051FDA,Bone 406,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Vert. thor.,,,,,,,,,,0.0041,hand collected,Bos primigenius f. taur.,,1,52.2,Vert. thor.,,,V.lumb.WD,,,,large,,,,,,,Adult,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BAA8C89B-A98F-41B0-BACC-4E61185DC2DF,Bone 407,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Vert. thor.,,,,,,,,,,0.00411,hand collected,Bos primigenius f. taur.,,1,8.7,Vert. thor.,,,V.thor.WD,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7C00D386-658E-40F2-D9FA-BE2934BE975C,Bone 408,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos primigenius f. taur.,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0059,Distal epiphysis fusing,dE_uf/f,,,,0.00412,hand collected,Bos primigenius f. taur.,,1,41,Scapula,,,,,,,,sin,Left,,,,,dE_uf/f,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/EB68A8B1-2F1F-4BE7-3218-0963E1FCA00A,Bone 409,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/328663,Sus scrofa,Sus scrofa,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Coxa,,,,,,,,,,0.00413,hand collected,Sus scrofa,,1,23,Coxa,,,,Acetabulum,,,,sin,Left,,,,,Adult,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0CEA3D29-A4C1-4FF9-4864-976CDF0CA458,Bone 410,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandibula,,,,,,,,,,0.00414,hand collected,Dama dama,,1,12.8,Mandibula,,Corpus mandibulae,,,,,,dext,Right,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CF56FF1F-A9B1-460A-5C45-015F8BA46E30,Bone 411,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/1642,Mammalia,sizeclass large mammal,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Langknochen,,,,,,,,,,0.00415,hand collected,sizeclass large mammal,,2,33,Langknochen,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B2BB5EE4-BEEB-4584-16A1-8CD905A57DED,Bone 412,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/1642,Mammalia,sizeclass midsize mammal,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cran. Fragm.,,,,,,,,,,0.00416,hand collected,sizeclass midsize mammal,,1,2.7,cran. Fragm.,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DCC6B68A-2784-4456-4AE8-D84A232ABC7A,Bone 413,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/1642,Mammalia,sizeclass midsize mammal,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Langknochen,,,,,,,,,,0.00417,hand collected,sizeclass midsize mammal,,1,6,Langknochen,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7975FF90-7D52-45DA-D354-9317DAFAC2E8,Bone 414,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/57938,Spondylus,Spond,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00418,hand collected,,Spond,1,44,Klappe,,,,,,,small,dext,Right,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47,,,,
http://opencontext.org/subjects/C8DDEF9F-A335-4097-AFD8-1EDAF04BD6D5,Bone 415,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/57938,Spondylus,Spond,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00419,hand collected,,Spond,1,119,Klappe,,,,,,,mid size,sin,Left,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.81,,,,
http://opencontext.org/subjects/04B22779-B12F-417B-527C-A002E2114FB8,Bone 416,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/57953,Arca,Arca n,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.0042,hand collected,,Arca n,1,19.4,Klappe,,,,,,,large,dext,Right,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.56,26.4,,,
http://opencontext.org/subjects/BB87D53E-FF72-4303-2DD6-343AC5744402,Bone 417,http://opencontext.org/projects/BC90D462-6639-4087-8527-6BB9E528E07D,Çukuriçi Höyük Zooarchaeology,Alfred Galik,Turkey,Çukuriçi Höyük,Phase VIII,http://opencontext.org/subjects/372B72B1-2B6B-4C39-5EF6-CD10C7E74B28,37.929167,27.359444,8150,7950,http://eol.org/pages/57953,Arca,Arca n,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,Klappe,,,,,,,,,,0.00421,hand collected,,Arca n,1,19.1,Klappe,,,,,,,large,dext,Right,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.57,29.04,,,
