Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Archaeological Horizon [Source],Osteo Id [Source],Taxonomic Id [Source],Articulation [Source],Symmetry [Source],Sex [Source],Pathology [Source],Number Of Fragments [Source],Number Of Elements [Source],Proximaldistal [Source],Fusion Proximal [Source],Fusion Distal [Source],Completeness Of Element [Source],Completeness Of Portion [Source],Fragmentation [Source],Maxilla With Teeth [Source],Mandible Fragment [Source],Mandible With Teeth [Source],Tooth Type [Source],Tooth Class [Source],Tooth Number [Source],dP4 [Source],P4 [Source],M1 [Source],M2 [Source],M3 [Source],Length of dP4 at occlusal surface [Source],Distal depth on medial side (L) Legge's TD [Source],Greatest breadth of the proximal end (trochlea) [Source],Length of M3 at occlusal surface [Source],Greatest lateral depth [Source],"Height of the collum of the trochlea, central groove (HTC) [Source]",Depth of the lateral verticillus (B) [Source],Length of the glenoid cavity-including cranial lip (LP) [Source],Breadth of acetabulum [Source],Height of M1on lingual side from apex to occlusal surface between the first two cusps [Source],Greatest breadth over the wings (GLF) [Source],Height across dorsal to ventral arch (H) [Source],Depth of the lateral trochlear condyle (B) [Source],Breadth of dP4 at occlusal surface [Source],Height of M2 on lingual side from apex to occlusal surface between the first two cusps [Source],Breadth of M3 at occlusal surface [Source],Minimum height of neck-from base of spine to articular surface [Source],Height from the base line at rest [Source],Greatest length without epiphysis [Source],Greatest breadth of facies articularis cranialis (BFcr) [Source],Maximum H of M3 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Basal breadth of M3 [Source],Greatest breadth of facies articularis caudalis (BFcd) [Source],Breadth [Source],Depth of the medial verticillus (B) [Source],Breadth of the third cusp (posterior) of M3 (for O/C) [Source],Depth of the distal end-- flat against anterior side [Source],Middle breadth of the sole (MBS) [Source],Maximum H of M1 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Height of M3 on lingual side from apex to occlusal surface between the first two cusps [Source],Basal length of M3 [Source],Width of the lateral condyle (P) [Source],Basal breadth of dP4 [Source],"Basal length of dP4: base at crown, maximum length of the enamel [Source]",Width of the medial condyle (P) [Source],Depth of the medial trochlear condyle (B) [Source],Maximum H of dP4 on buccal side of anterior cusp from enamel dentin junction to occlusal surface [Source],Greatest breadth of the trochlea (BT) [Source],Greatest breadth of the facies articularis proximalis (BFp) [Source],Greatest length of the lateral half (GLl) [Source],Greatest depth of the medial half (Dm) [Source],Depth of the proximal end (equids) (Dp) [Source],Greatest length (GL) [Source],Greatest depthof the lateral half (Dl) [Source],Greatest breadth of facies articularis didtalis (BFd) [Source],Greatest depth of the distal end (Dd) [Source],Smallest length of collum scapulae (SLC) [Source],Greatest length of the medial half (GLm) [Source],Greatest diagonal length of the sole (DLS) [Source],Greatest breadth of the proximal end (Bp) [Source],Breadth of the glenoid cavity (BG) [Source],Greatest breadth of the distal end (Bd) [Source],Length of the dorsal surface (Ld) [Source],Greatest length of the peripheral/abaxial half (GLpe) [Source],Greatest depth of the proximal end (Dp) [Source],Length of olecranon (only in ruminants) (LO) [Source],Length of acetabulum including the lip (LA) [Source],Greatest length of the processus gleonidalis (GLP) [Source],Greatest breadth across the coronoid process (BPC) [Source],Smallest depth of the olecranon (SDO) [Source],Depth across the processus anconeus (BPC) [Source]
http://opencontext.org/subjects/4CFE9B71-A817-4C11-1769-9E4A2C47D05D,Bone D1418-928,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,Cervical vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cervical vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,16,0,Vertebral transverse process,Not applicable,Not applicable,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8D198539-7BE6-460B-1FCD-4284CDE5ECB2,Bone D1418-929,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Thoracic vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Thoracic vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,3,3,Vertebral body + spinous process,Not applicable,Not applicable,"> 3/4, but still incomplete",Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/AFA993B7-60D5-4FE0-B61C-83F09617B561,Bone D1418-930,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Thoracic vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Thoracic vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,4,4,Vertebral body,Not applicable,Not applicable,1/2,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1535569D-0073-4EAE-4BD1-7E4A43CE4F67,Bone D1418-931,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Thoracic vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Thoracic vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,16,16,Vertebral arch,Not applicable,Not applicable,1/2,1/2,Corpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C981D6DA-D961-4978-97A2-CD7AF2924F37,Bone D1418-932,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Nonidentified vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Nonidentified vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,36,0,Vertebral transverse process,Not applicable,Not applicable,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F883F808-91FF-4340-EAC3-9C08E0A3B367,Bone D1418-933,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Thoracic vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Thoracic vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,8,0,Vertebral body,Not applicable,Not applicable,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/77B2A225-0EC1-4526-F005-D6581F2D2D8C,Bone D1418-934,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,Lumbar vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Lumbar vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,31,31,Vertebral body,Not applicable,Not applicable,"> 1/2, but < 3/4",Complete,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E5D11795-0187-48A3-9B59-6A03F0BFA52E,Bone D1418-935,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,Lumbar vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Lumbar vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F17BDFF4-37E2-4ADD-631A-9A8E8ECBCCDD,Bone D1418-936,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,Lumbar vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Lumbar vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,32,0,Vertebral transverse process,Not applicable,Not applicable,< 1/4 of estimated size,Complete but broken,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CBBD4323-BAEE-471D-366F-35B486643502,Bone D1418-937,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Nonidentified vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Nonidentified vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,80,0,Vertebral transverse process,Not applicable,Not applicable,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7F4B5C53-48BB-4B75-2D39-B9BD7373A7CE,Bone D1418-938,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Atlas,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FD8EA113-A115-41D8-762D-BF2E3A20ACE8,Bone D1418-939,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Atlas,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,0,Vertebral arch,Not applicable,Not applicable,"> 1/4, but < 1/2",Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DF92D2B8-297C-4918-5C23-6ED68FE65655,Bone D1418-940,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Atlas,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,0,Vertebral arch,Not applicable,Not applicable,"> 1/4, but < 1/2",Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5106E217-39F5-404D-0635-7AF7DBE44F5F,Bone D1418-941,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001095,caudal vertebra,Caudal vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Caudal vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,4,4,Not applicable,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/542DAA08-0261-458E-BBDC-0CB6A406D702,Bone D1418-942,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003690,sacrum,Sacrum,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Sacrum,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,1,Vertebral body,Not applicable,Not applicable,1/2,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/095E5D81-088D-4AED-AEDD-F049A0558AB3,Bone D1418-943,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cranium,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,5,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/65FD6862-4AC3-4B73-22FB-AA900462B773,Bone D1418-944,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Nonidentified cranial fragment,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Nonidentified cranial fragment,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,237,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/72807D67-11FA-4A69-FB48-F72618D264D9,Bone D1418-945,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cranium,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,16,16,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BFC67284-791D-4A9D-FFC2-6B84A2B20912,Bone D1418-946,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cranium,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,2,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FE627C90-8E24-402E-C598-5BA3FFE3EB41,Bone D1418-947,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cranium,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,12,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7C2BF018-DFB8-469D-B484-1C506F2D360D,Bone D1418-948,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cranium,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,3,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1127372F-E3D8-4E72-AA18-ED0016D8627C,Bone D1418-949,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Horncore,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,23,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/418A47B0-4FAB-4791-0C56-E1208894515D,Bone D1418-950,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Horncore,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/AF86A891-B5DD-4A02-C23A-573580994835,Bone D1418-951,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Horncore,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D0FF4864-985B-4599-98EB-2F51899415C3,Bone D1418-952,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Horncore,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E2866E1A-D052-42AA-3F80-0E03A68BF0AD,Bone D1418-953,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Ascending ramus + processus condylaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/ACE8FF26-9B45-4B64-26B3-4999F18F04E6,Bone D1418-954,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,2,2,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Processus condylaris area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/280F97E3-9A4A-4299-7AD3-64DDA09E403D,Bone D1418-955,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,3,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Processus coronoideus area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
