Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has fusion character [URI],Has fusion character [Label],Has fusion character [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value]
http://opencontext.org/subjects/TESTSPA0000004910,Bone Ref# 2984,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004911,Bone Ref# 2985,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004377,Bone Ref# 2986,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000004151,Bone Ref# 2987,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000003753,Bone Ref# 2988,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003754,Bone Ref# 2989,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000006630,Bone Ref# 2990,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,http://eol.org/pages/8120,Testudines,Testudo,,,,,,
http://opencontext.org/subjects/TESTSPA0000005020,Bone Ref# 2996,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005021,Bone Ref# 2997,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005022,Bone Ref# 2998,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005023,Bone Ref# 2999,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005024,Bone Ref# 3000,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005280,Bone Ref# 3008,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005281,Bone Ref# 3009,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005282,Bone Ref# 3010,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005283,Bone Ref# 3011,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005284,Bone Ref# 3012,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005025,Bone Ref# 3013,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005026,Bone Ref# 3014,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005027,Bone Ref# 3015,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005028,Bone Ref# 3016,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004352,Bone Ref# 3017,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,Thoracic Vertebrae,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000004378,Bone Ref# 3018,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Long Bone,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000004912,Bone Ref# 3019,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004913,Bone Ref# 3020,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004914,Bone Ref# 3021,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004152,Bone Ref# 3022,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006635,Bone Ref# 3023,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,http://eol.org/pages/8120,Testudines,Testudo,,,,,,
http://opencontext.org/subjects/TESTSPA0000004973,Bone Ref# 3024,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004974,Bone Ref# 3025,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003736,Bone Ref# 3026,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000004492,Bone Ref# 3027,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,,,,,,,http://eol.org/pages/1642,Mammalia,Medium Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000004141,Bone Ref# 3028,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Tooth,,,,,,,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006098,Bone Ref# 3029,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Innominate,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006165,Bone Ref# 3030,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006166,Bone Ref# 3031,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000004389,Bone Ref# 3032,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000004958,Bone Ref# 3033,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006815,Bone Ref# 3034,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,
http://opencontext.org/subjects/TESTSPA0000004959,Bone Ref# 3035,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004993,Bone Ref# 3036,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006269,Bone Ref# 3038,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002446,patella,Patella,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006810,Bone Ref# 3039,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,,,,,,,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,
http://opencontext.org/subjects/TESTSPA0000003808,Bone Ref# 3043,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003933,Bone Ref# 3044,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,,,,,,,http://eol.org/pages/7662,Carnivora,Carnivore,,,,,,
http://opencontext.org/subjects/TESTSPA0000004960,Bone Ref# 3051,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004961,Bone Ref# 3052,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003785,Bone Ref# 3066,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000006163,Bone Ref# 3067,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000004363,Bone Ref# 3068,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000005029,Bone Ref# 3069,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005030,Bone Ref# 3070,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004953,Bone Ref# 3077,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004954,Bone Ref# 3078,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004907,Bone Ref# 3079,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006847,Bone Ref# 3080,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005123,Bone Ref# 3081,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005124,Bone Ref# 3082,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005125,Bone Ref# 3083,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005126,Bone Ref# 3084,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005127,Bone Ref# 3085,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005128,Bone Ref# 3086,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005226,Bone Ref# 3093,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005227,Bone Ref# 3094,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004994,Bone Ref# 3095,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006270,Bone Ref# 3096,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000004460,Bone Ref# 3097,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,,,,,,,http://eol.org/pages/10840,Lepus,Lepus sp.,,,,,,
