Project,Latitude,Longitude,Site,Start BCE,End BCE,Specimen Count,EOL URI,EOL Taxa Label,Analyst Taxanomic Designation (Source data)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,2,http://eol.org/pages/8027,Anatidae,Anatidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/1048641,Phalacrocorax carbo,Phalacrocorax carbo
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/1055218,Testudo hermanni,Testudo hermanni
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/11021570,Bos primigenius,Bos primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/3198,Cyprinidae,Cyprinidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/342805,Potamon potamios,Potamon potamios
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,8150,7350,1,http://eol.org/pages/8007,Falconidae,Falconidae
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1557,http://eol.org/pages/1670,Equidae,Equus sp.; large equid; small/medium equid
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1300,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,692,http://eol.org/pages/7678,Artiodactyla,large-sized artiodactyl; medium-sized artiodactyl (mostly Ovis/Capra/deer); medium-sized bovid/cervid; Ovis/Capra/Gazella
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,589,http://eol.org/pages/1642,Mammalia,large mammal (Bos); large to medium-sized mammal (large Sus); medium-sized mammal (Ovis/Capra/Gazella); small to medium-sized mammal (dog); small-sized mammal (<rabbit)
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,527,http://eol.org/pages/39510,Ovis,Ovis sp.
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,463,http://eol.org/pages/34548,Bos,Bos sp.
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,162,http://eol.org/pages/42403,Capra,Capra aegagrus/hircus; Capra sp.
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,63,http://eol.org/pages/10840,Lepus,Lepus sp.
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,48,http://eol.org/pages/19076,Vulpes,Vulpes sp.
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,40,http://eol.org/pages/7685,Cervidae,large cervid; medium-sized cervid; small cervid
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,35,http://eol.org/pages/7676,Canidae,medium-sized canid
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,28,http://eol.org/pages/695,Aves,Aves
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,22,http://eol.org/pages/42318,Sus,Sus scrofa
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,6,http://eol.org/pages/8120,Testudines,Turtle
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,4,[No EOL URI assigned] ,,
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,4,http://eol.org/pages/7662,Carnivora,small carnivore
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,3,http://eol.org/pages/2851916,Erinaceinae,Erinaceid
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1,http://eol.org/pages/14481,Talpa,Talpa
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1,http://eol.org/pages/15610,Capreolus,Capreolus
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1,http://eol.org/pages/328046,"Meles meles (Linnaeus, 1758)",Meles meles
Köşk Höyük Faunal Data,37.84779,34.611821,Köşk Höyük,8150,7450,1,http://eol.org/pages/7674,Felidae,small felid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,8050,7850,11,http://eol.org/pages/39510,Ovis,Ovis
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,8050,7850,5,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,8050,7850,1,http://eol.org/pages/328663,Sus scrofa,Sus scrofa
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,8050,7850,1,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,490,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- rabbit to dog; size- sheep/goat; Small cervid or ruminant; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,156,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,54,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,47,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,36,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,26,http://eol.org/pages/449907,Helix aspersa,Helix aspersa
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,23,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,20,http://eol.org/pages/7685,Cervidae,Cervidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,19,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,19,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,18,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,14,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,10,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,7,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,5,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,4,http://eol.org/pages/34548,Bos,Bos taurus/primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,4,http://eol.org/pages/8120,Testudines,Testudinae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,3,http://eol.org/pages/118009,Lepus europaeus,Lepus europaeus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,2,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,2,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,2,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/1670,Equidae,Equus sp. (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/2775704,Osteichthyes,Pisces species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/342805,Potamon potamios,Potamon potamios
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/695,Aves,Aves species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7950,7750,1,http://eol.org/pages/8027,Anatidae,Anatidae
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1522,http://eol.org/pages/32609438,Sheep/goat,OVIS/CAPRA (sheep or goat)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1070,http://eol.org/pages/1642,Mammalia,"BOS/Cervus elaphus (cattle or red deer); OVIS-CAPRA/Capreolous capreolous (sheep, goat or roe deer); Unid. large mammal; Unid. Mammal; Unid. medium mammal; Unid. medium to large mammal; Unid. small mammal; Unid. small to medium mammal"
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,621,http://eol.org/pages/4445650,Sus scrofa domesticus,SUS (pig)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,457,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",BOS (cattle)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,250,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",OVIS (sheep)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,190,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama (fallow deer)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,134,http://eol.org/pages/327967,Lepus capensis,Lepus capensis (European hare)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,89,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",CAPRA (goat)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,37,http://eol.org/pages/1228387,Canis lupus familiaris,CANIS (dog)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,34,http://eol.org/pages/7685,Cervidae,Dama dama/Cervus elaphus (fallow or red deer)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,24,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild boar)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,20,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes (red fox)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,18,http://eol.org/pages/15610,Capreolus,Capreolus capreolus (roe deer)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,18,http://eol.org/pages/8120,Testudines,Testudinidae indet. (unidentified tortoise)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,14,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus (wild goat)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,7,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus (red deer)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,6,http://eol.org/pages/695,Aves,Aves indet. (unidentified bird)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,5,http://eol.org/pages/1,Animalia,Other
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,5,http://eol.org/pages/11021570,Bos primigenius,BOS/Bos primigenius (cattle or aurochs)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,5,http://eol.org/pages/23815587,Canis sp.,CANIS/Vulpes vulpes (dog or red fox)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,4,[No EOL URI assigned] ,,
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,4,http://eol.org/pages/34549,Martes,Martes sp.
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,3,http://eol.org/pages/1178684,Erinaceus europaeus,Erinaceus europaeus
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,2,http://eol.org/pages/311514,"Martes foina (Erxleben, 1777)",Martes foina (beech marten)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,2,http://eol.org/pages/328046,"Meles meles (Linnaeus, 1758)",Meles meles (European badger)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,2,http://eol.org/pages/8677,Rodentia,Rodentia indet. (unidentified rodents)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1,http://eol.org/pages/1048951,Anas crecca,Anas crecca
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1,http://eol.org/pages/1049239,"Alectoris chukar (J. E. Gray, 1830)",Alectoris chukar
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1,http://eol.org/pages/2775704,Osteichthyes,Pisces indet. (unidentified fish)
Zooarchaeology of Neolithic Ulucak,38.466749,27.352448,Ulucak,7950,7610,1,http://eol.org/pages/42403,Capra,CAPRA or Capra aegagrus (goat or wild goat)
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,4376,http://eol.org/pages/1642,Mammalia,Cow-size (cattle/red deer/horse); Hare-size (rabbit to medium dog); Medium dog to wild boar; Medium sheep to medium cattle; Microfauna (smaller than rabbit); Pig-size; Sheep-size (medium dog to medium sheep)
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,3519,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1414,http://eol.org/pages/1642,Mammalia,Cow-size (cattle/red deer/horse); Hare-size (rabbit to medium dog); Microfauna (smaller than rabbit); Pig-size; Sheep-size (medium dog to medium sheep)
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1080,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,975,http://eol.org/pages/39510,Ovis,Ovis
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,618,http://eol.org/pages/39510,Ovis,Ovis
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,530,http://eol.org/pages/7678,Artiodactyla,Large artiodactyl; Medium artiodactyl; Ovis/Capra/Capreolus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,244,http://eol.org/pages/34548,Bos,Bos
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,236,[No EOL URI assigned] ,,; Flot fragments
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,195,http://eol.org/pages/42403,Capra,Capra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,98,http://eol.org/pages/34548,Bos,Bos
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,97,http://eol.org/pages/42403,Capra,Capra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,86,http://eol.org/pages/327955,"Homo sapiens Linnaeus, 1758",Homo
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,62,http://eol.org/pages/1670,Equidae,Equus sp.; Large equid; Small-medium equid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,44,http://eol.org/pages/1670,Equidae,Large equid; Small-medium equid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,43,[No EOL URI assigned] ,,; Flot fragments
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,42,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,19,http://eol.org/pages/7662,Carnivora,Medium carnivore; Small carnivore
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,19,http://eol.org/pages/7685,Cervidae,Large cervid; Small cervid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,19,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,19,http://eol.org/pages/7685,Cervidae,Large cervid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,17,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,15,http://eol.org/pages/328663,Sus scrofa,Sus scrofa
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,14,http://eol.org/pages/327955,"Homo sapiens Linnaeus, 1758",Homo
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,7,http://eol.org/pages/328663,Sus scrofa,Sus scrofa
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,6,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,5,http://eol.org/pages/7676,Canidae,Medium canid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,5,http://eol.org/pages/7687,Bovidae,Large bovid; Small bovid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,4,http://eol.org/pages/1178684,Erinaceus europaeus,Erinaceus europaeus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,4,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,4,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,3,http://eol.org/pages/10840,Lepus,Lepus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,3,http://eol.org/pages/4451944,Equus hydruntinus,Equus hydruntinus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,3,http://eol.org/pages/7670,Mustelidae,Small mustelid
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,3,http://eol.org/pages/23815587,Canis sp.,Canis sp.
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,3,http://eol.org/pages/7678,Artiodactyla,Ovis/Capra/Capreolus; Small artiodactyl
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,2,http://eol.org/pages/23815587,Canis sp.,Canis sp.
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,2,http://eol.org/pages/328046,"Meles meles (Linnaeus, 1758)",Meles meles
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,2,http://eol.org/pages/19076,Vulpes,Vulpes sp.
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,2,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,2,http://eol.org/pages/7662,Carnivora,Small carnivore
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,1,http://eol.org/pages/19076,Vulpes,Vulpes sp.
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,1,http://eol.org/pages/311507,"Equus hemionus Pallas, 1775",Equus hemionus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7550,1,http://eol.org/pages/328607,"Canis lupus Linnaeus, 1758",Canis lupus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1,http://eol.org/pages/328605,Felis silvestris Schreber 1777,Felis silvestris
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1,http://eol.org/pages/328648,"Equus caballus Linnaeus, 1758",Equus caballus
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1,http://eol.org/pages/331073,Rupicapra rupicapra,Rupicapra
Çatalhöyük Zooarchaeology,37.666389,32.8225,Çatalhöyük,7850,7750,1,http://eol.org/pages/4451944,Equus hydruntinus,Equus hydruntinus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,10742,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- large cattle; size- rabbit to dog; size- red deer to horse; size- sheep/goat; size- smaller than rabbit; Small cervid or ruminant; Small ruminant (domestic); Small ruminant (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,2998,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1498,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1292,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1138,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,759,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,677,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,428,http://eol.org/pages/7678,Artiodactyla,Cervid or ruminant (wild/domestic); Large cervid or ruminant
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,419,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,271,http://eol.org/pages/7685,Cervidae,Cervidae; Cervus/Dama; Dama/Capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,191,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,178,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,153,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,144,http://eol.org/pages/34548,Bos,Bos taurus/primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,140,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,65,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,58,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,52,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,47,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,41,http://eol.org/pages/449907,Helix aspersa,Helix aspersa
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,37,http://eol.org/pages/8120,Testudines,Testudinae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,24,[No EOL URI assigned] ,,
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,17,http://eol.org/pages/118009,Lepus europaeus,Lepus europaeus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,14,http://eol.org/pages/695,Aves,"Aves (size Anas); Aves (size Anser); Aves species unknown; Aves, unidentified"
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,11,http://eol.org/pages/1055218,Testudo hermanni,Testudo hermanni
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,10,http://eol.org/pages/4946555,Gastropod,"Gastropoda species unknown; Turridae-like gastropoda; Turridae-like gastropoda, ribbed"
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,10,http://eol.org/pages/8027,Anatidae,Anatidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,7,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,5,http://eol.org/pages/11021570,Bos primigenius,Bos primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,5,http://eol.org/pages/14022305,Pelycopoda,Pelycopoda species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,5,http://eol.org/pages/328605,Felis silvestris Schreber 1777,Felis sylvestris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,4,http://eol.org/pages/1037781,Felis catus,Felis sylvestris (catus)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,3,http://eol.org/pages/8677,Rodentia,Small Rodentia
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,2,http://eol.org/pages/1036116,"Castor fiber Linnaeus, 1758",Castor fiber
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,2,http://eol.org/pages/23815587,Canis sp.,Canis / Vulpes; Canis familiaris / lupus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1,http://eol.org/pages/2195,Mollusca,Mollusca species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1,http://eol.org/pages/328581,"Ursus arctos Linnaeus, 1758",Ursus arctos
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1,http://eol.org/pages/328607,"Canis lupus Linnaeus, 1758",Canis lupus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1,http://eol.org/pages/328673,"Panthera pardus (Linnaeus, 1758)",Panthera pardus
